distance_km,operateur_enc,type_service_enc,type_ligne_enc,pays_enc,co2_emission_kg,heure_sin,heure_cos
295.2150483691684,0,0,1,1,4.1330106771683575,1.2246467991473532e-16,-1.0
394.7286906489506,0,0,1,1,5.5262016690853075,1.2246467991473532e-16,-1.0
5.478156393341205,0,0,1,1,0.07669418950677687,-0.9659258262890684,0.2588190451025203
146.27680816917388,0,0,1,1,2.0478753143684343,-0.2588190451025208,-0.9659258262890683
573.6978506700476,0,0,1,1,8.031769909380667,0.8660254037844387,-0.4999999999999998
357.3803705623206,0,1,1,1,5.0033251878724885,-0.25881904510252157,0.9659258262890681
150.29556948106716,0,0,1,1,2.1041379727349403,-0.8660254037844386,0.5000000000000001
419.7549557678825,0,1,1,1,5.876569380750355,0.8660254037844386,0.5000000000000001
284.370902802049,0,0,1,1,3.981192639228686,-0.4999999999999997,-0.8660254037844388
295.2150483691684,0,0,1,1,4.1330106771683575,-0.4999999999999997,-0.8660254037844388
419.7549557678825,0,0,1,1,5.876569380750355,-0.9659258262890683,-0.25881904510252063
313.44153692444496,0,0,1,1,4.38818151694223,-0.9659258262890683,-0.25881904510252063
472.99295778413745,0,1,1,1,6.621901408977924,-0.25881904510252157,0.9659258262890681
295.7736619362274,0,0,1,1,4.140831267107184,1.0,6.123233995736766e-17
